,PM10_CONC_0,PM2_5_CONC_0,O3_0,NO2_0,CO_0,SO2_0,PM10_AQI_0,PM2_5_AQI_0,PM10_CONC_1,PM2_5_CONC_1,O3_1,NO2_1,CO_1,SO2_1,PM10_AQI_1,PM2_5_AQI_1,PM10_CONC_2,PM2_5_CONC_2,O3_2,NO2_2,CO_2,SO2_2,PM10_AQI_2,PM2_5_AQI_2,PM10_CONC_3,PM2_5_CONC_3,O3_3,NO2_3,CO_3,SO2_3,PM10_AQI_3,PM2_5_AQI_3,PM10_CONC_4,PM2_5_CONC_4,O3_4,NO2_4,CO_4,SO2_4,PM10_AQI_4,PM2_5_AQI_4,PM10_CONC_5,PM2_5_CONC_5,O3_5,NO2_5,CO_5,SO2_5,PM10_AQI_5,PM2_5_AQI_5,PM10_CONC_6,PM2_5_CONC_6,O3_6,NO2_6,CO_6,SO2_6,PM10_AQI_6,PM2_5_AQI_6,PM10_CONC_7,PM2_5_CONC_7,O3_7,NO2_7,CO_7,SO2_7,PM10_AQI_7,PM2_5_AQI_7,PM10_CONC_8,PM2_5_CONC_8,O3_8,NO2_8,CO_8,SO2_8,PM10_AQI_8,PM2_5_AQI_8,PM10_CONC_9,PM2_5_CONC_9,O3_9,NO2_9,CO_9,SO2_9,PM10_AQI_9,PM2_5_AQI_9,PM10_CONC_10,PM2_5_CONC_10,O3_10,NO2_10,CO_10,SO2_10,PM10_AQI_10,PM2_5_AQI_10,PM10_CONC_11,PM2_5_CONC_11,O3_11,NO2_11,CO_11,SO2_11,PM10_AQI_11,PM2_5_AQI_11,PM10_CONC_12,PM2_5_CONC_12,O3_12,NO2_12,CO_12,SO2_12,PM10_AQI_12,PM2_5_AQI_12,PM10_CONC_13,PM2_5_CONC_13,O3_13,NO2_13,CO_13,SO2_13,PM10_AQI_13,PM2_5_AQI_13,PM10_CONC_14,PM2_5_CONC_14,O3_14,NO2_14,CO_14,SO2_14,PM10_AQI_14,PM2_5_AQI_14,PM10_CONC_15,PM2_5_CONC_15,O3_15,NO2_15,CO_15,SO2_15,PM10_AQI_15,PM2_5_AQI_15,PM10_CONC_16,PM2_5_CONC_16,O3_16,NO2_16,CO_16,SO2_16,PM10_AQI_16,PM2_5_AQI_16,PM10_CONC_17,PM2_5_CONC_17,O3_17,NO2_17,CO_17,SO2_17,PM10_AQI_17,PM2_5_AQI_17,PM10_CONC_18,PM2_5_CONC_18,O3_18,NO2_18,CO_18,SO2_18,PM10_AQI_18,PM2_5_AQI_18,PM10_CONC_19,PM2_5_CONC_19,O3_19,NO2_19,CO_19,SO2_19,PM10_AQI_19,PM2_5_AQI_19,PM10_CONC_20,PM2_5_CONC_20,O3_20,NO2_20,CO_20,SO2_20,PM10_AQI_20,PM2_5_AQI_20,PM10_CONC_21,PM2_5_CONC_21,O3_21,NO2_21,CO_21,SO2_21,PM10_AQI_21,PM2_5_AQI_21,PM10_CONC_22,PM2_5_CONC_22,O3_22,NO2_22,CO_22,SO2_22,PM10_AQI_22,PM2_5_AQI_22,PM10_CONC_23,PM2_5_CONC_23,O3_23,NO2_23,CO_23,SO2_23,PM10_AQI_23,PM2_5_AQI_23,PM10_CONC_24,PM2_5_CONC_24,O3_24,NO2_24,CO_24,SO2_24,PM10_AQI_24,PM2_5_AQI_24,PM10_CONC_25,PM2_5_CONC_25,O3_25,NO2_25,CO_25,SO2_25,PM10_AQI_25,PM2_5_AQI_25,PM10_DAY_AVE,PM2_5_DAY_AVE,O3_DAY_AVE,NO2_DAY_AVE,CO_DAY_AVE,SO2_DAY_AVE,FISH_TOT_PRICE_DAY,FISH_TOT_NUM_DAY,FISH_AVE_PRICE_DAY
2014-01-11,49.70833333,27.45833333,0.005416667,0.049291667,0.829166667,0.007958333,45.79166667,83.58333333,47.04166667,26.29166667,0.00575,0.053625,0.670833333,0.006125,42.375,80.54166667,48.41666667,23.33333333,0.006875,0.0505,0.8875,0.008416667,43.83333333,72.95833333,52,28.95833333,0.003958333,0.050291667,0.670833333,0.006541667,47,86.70833333,50.75,27.33333333,0.002833333,0.050541667,0.595833333,0.005416667,45.79166667,82.70833333,58.95833333,29.95833333,0.006,0.043875,0.9125,0.00525,51.41666667,88.91666667,53.91666667,29.95833333,0.005,0.051291667,1.058333333,0.008791667,48.5,89.33333333,55.41666667,33.83333333,0.004583333,0.051333333,0.891666667,0.007458333,49.16666667,97.70833333,45,25.04166667,0.005583333,0.06175,0.995833333,0.008333333,41.29166667,77.875,51.66666667,22.91666667,0.007916667,0.048166667,0.645833333,0.007875,45.91666667,73.75,46.25,27.54166667,0.008208333,0.050958333,0.908333333,0.008708333,41.75,83.125,47.16666667,26.75,0.005208333,0.052333333,0.970833333,0.009583333,42.83333333,82.16666667,46.91666667,27.45833333,0.006958333,0.051291667,0.841666667,0.007125,43.16666667,83.375,41.45833333,22.16666667,0.00525,0.05075,0.895833333,0.007791667,38.16666667,71.79166667,49.91666667,24.33333333,0.006333333,0.042875,0.816666667,0.007666667,45.45833333,76.70833333,51.25,20.54166667,0.004666667,0.051958333,0.8125,0.008375,44.91666667,67.33333333,49.25,25.70833333,0.005916667,0.047583333,0.9,0.010666667,44.58333333,80.33333333,50,25.95833333,0.005583333,0.05075,0.883333333,0.010166667,45.04166667,79.375,47.41666667,29.20833333,0.004458333,0.047333333,0.858333333,0.007958333,43.66666667,87.29166667,48.54166667,29.91666667,0.006458333,0.033333333,0.754166667,0.009083333,44.29166667,89.08333333,42.04166667,29.58333333,0.004416667,0.053166667,0.6875,0.008791667,38.83333333,88.29166667,53.875,30.04166667,0.006125,0.035208333,0.916666667,0.008791667,47.54166667,88.83333333,48.75,26.41666667,0.005083333,0.0445,0.708333333,0.007458333,44.33333333,80.79166667,52.20833333,32.83333333,0.005125,0.0515,0.65,0.008125,47.45833333,95.70833333,48.75,29.41666667,0.005833333,0.051125,0.891666667,0.007291667,44.04166667,87.75,54.625,30.625,0.004375,0.056166667,0.954166667,0.007125,48.41666667,90.08333333,36,218,22,16,12,11,314200,467,672.8051392
2014-01-12,59.04166667,28.58333333,0.013291667,0.035458333,0.725,0.00875,50.125,85.20833333,50.79166667,22.91666667,0.013458333,0.035708333,0.525,0.006333333,44.04166667,69.95833333,60.29166667,27.375,0.014666667,0.035,0.708333333,0.00925,50.45833333,81.54166667,60.25,29.75,0.010833333,0.03325,0.504166667,0.00725,50.75,88.04166667,58.375,27.20833333,0.011041667,0.03425,0.525,0.005708333,49.70833333,82.95833333,67.75,31.45833333,0.013666667,0.03225,0.866666667,0.005625,55.79166667,89.83333333,56.66666667,27.54166667,0.013625,0.035583333,0.933333333,0.009041667,48.25,80.75,58.91666667,32.04166667,0.01225,0.038333333,0.204166667,0.008583333,49.33333333,94.41666667,52.04166667,24.70833333,0.016458333,0.0465,0.9375,0.009208333,45.16666667,75.66666667,56.5,27,0.016875,0.035625,0.554166667,0.0085,49,79.83333333,53.70833333,26.875,0.019541667,0.035333333,0.775,0.009708333,46.25,80.75,56.41666667,27.45833333,0.01075,0.038791667,0.895833333,0.011833333,48.75,83.45833333,60.70833333,28.66666667,0.012666667,0.039083333,0.845833333,0.00775,50.79166667,84.5,59.66666667,28.54166667,0.012041667,0.0375,0.7875,0.009625,49.95833333,86.79166667,66.25,27.83333333,0.014,0.026958333,0.725,0.008708333,54.375,83.58333333,63.875,24.29166667,0.010208333,0.036416667,0.745833333,0.009,51.91666667,74,59.16666667,29.83333333,0.013416667,0.034416667,0.8,0.012208333,49.5,86.16666667,63.75,28.91666667,0.012625,0.036833333,0.883333333,0.0105,52.54166667,85.125,59.04166667,29.20833333,0.0125,0.032375,0.770833333,0.008125,49.75,86.33333333,62.41666667,34.58333333,0.014291667,0.024416667,0.729166667,0.009875,51.875,99.45833333,53.83333333,33.54166667,0.012541667,0.04125,0.654166667,0.009208333,46.375,96.58333333,65.66666667,30.83333333,0.013875,0.026208333,0.8125,0.009333333,54.125,91.33333333,60.375,26.75,0.013791667,0.033625,0.695833333,0.0075,50.5,79.79166667,57.875,32.54166667,0.014375,0.036583333,0.583333333,0.008791667,49.25,95.25,54.75,28.04166667,0.014041667,0.037375,0.908333333,0.007666667,46.95833333,83.91666667,55.08333333,26.45833333,-0.029291667,-0.000125,0.866666667,-0.034125,46.66666667,80.20833333,97,76,6,40,29,43,-1,-1,-1
2014-01-13,27.45833333,11.08333333,0.016416667,0.025208333,0.379166667,0.004708333,25.45833333,45.33333333,24.375,9.875,0.015041667,0.023625,0.270833333,0.003041667,22.54166667,38.75,27.875,8.5,0.018083333,0.025583333,0.35,0.004958333,25.75,34.875,30.125,12.41666667,0.014041667,0.028125,0.266666667,0.00425,27.91666667,48.125,29.45833333,11.25,0.010041667,0.028125,0.133333333,0.002416667,27.33333333,45.125,29.625,13,0.018833333,0.022958333,0.404166667,0.003375,27.45833333,50.125,26.08333333,10.625,0.017125,0.022375,0.491666667,0.004458333,24.16666667,41.95833333,24.5,10.5,0.018291667,0.021291667,0.204166667,0.005,22.79166667,42.95833333,21.54166667,10.08333333,0.021416667,0.029,0.345833333,0.003333333,19.95833333,41.16666667,26.45833333,9.166666667,0.024208333,0.022416667,0.258333333,0.004583333,24.45833333,37,24.875,9.25,0.0275,0.01775,0.354166667,0.005416667,22.95833333,38.04166667,23.125,11.625,0.015833333,0.020291667,0.4,0.006,21.41666667,46.5,29.04166667,11.875,0.016375,0.0275,0.666666667,0.005208333,26.91666667,45.375,25.16666667,9.541666667,0.015458333,0.023291667,0.695833333,0.00475,23.29166667,38.125,28.91666667,11.75,0.015166667,0.0215,0.441666667,0.003875,26.66666667,45.125,28.04166667,11.70833333,0.012625,0.0295,0.45,0.004708333,26,46.375,29.70833333,8.291666667,0.016458333,0.02425,0.4125,0.007041667,27.5,33.91666667,29.375,11.125,0.015083333,0.025875,0.425,0.005541667,27.20833333,43.91666667,27.83333333,10.5,0.014708333,0.02575,0.508333333,0.005125,25.625,42.16666667,29.91666667,13.45833333,0.01475,0.021791667,0.3875,0.006541667,27.75,52.16666667,26.04166667,12.41666667,0.013625,0.031875,0.3625,0.005916667,24.125,48.41666667,30.5,12.75,0.014625,0.022541667,0.470833333,0.004541667,28.16666667,49.41666667,31.08333333,11.125,0.013958333,0.026916667,0.333333333,0.004458333,28.75,43.70833333,28.04166667,13.33333333,0.01575,0.031166667,0.320833333,0.004708333,25.875,51.04166667,27.70833333,12.875,0.015375,0.029208333,0.379166667,0.003958333,25.625,49.125,26.45833333,10.75,0.017833333,0.026833333,0.454166667,0.00425,24.58333333,43.41666667,94,190,5,38,30,46,210900,112,1883.035714
2014-01-14,40.29166667,19.875,0.00925,0.039833333,0.604166667,0.006541667,37.29166667,67.29166667,36.20833333,18.70833333,0.009333333,0.038875,0.408333333,0.004541667,33.45833333,64.375,38.91666667,16.04166667,0.010083333,0.041333333,0.5875,0.0065,35.95833333,57.625,40.95833333,20.33333333,0.008083333,0.0425,0.420833333,0.005291667,37.41666667,68.375,40,19.08333333,0.006,0.038041667,0.308333333,0.004083333,36.95833333,65.5,45.20833333,25.79166667,0.009375,0.035208333,0.6375,0.005666667,41.41666667,80,41.125,21.625,0.009833333,0.038625,0.7875,0.00675,37.66666667,70.5,38.625,19.54166667,0.010458333,0.033291667,0.620833333,0.006208333,35.75,66.54166667,35.75,19.08333333,0.010125,0.0475,0.6125,0.006208333,33.08333333,65.20833333,43.875,19.41666667,0.013041667,0.03625,0.429166667,0.006791667,39.33333333,65.75,43.79166667,22,0.016541667,0.034541667,0.620833333,0.008125,39.625,71.625,41.29166667,20.20833333,0.007333333,0.041125,0.691666667,0.007916667,37.33333333,67.875,39.16666667,19.91666667,0.010125,0.041666667,0.6875,0.00625,36.08333333,67.125,35.83333333,14.20833333,0.00925,0.041291667,0.725,0.006208333,33.20833333,52.625,43.79166667,19.54166667,0.009833333,0.031416667,0.6375,0.005666667,40.125,66.5,44.41666667,20,0.006833333,0.046708333,0.7,0.006708333,40.41666667,67.375,44.79166667,21.33333333,0.0085,0.03675,0.7125,0.008958333,40.54166667,70.45833333,40.75,18.79166667,0.008541667,0.04225,0.683333333,0.007708333,37.625,64.5,39.20833333,19.41666667,0.00775,0.043958333,0.733333333,0.006875,36.45833333,66.375,40.04166667,22.75,0.01,0.033833333,0.579166667,0.007875,37,73.45833333,35.5,20.75,0.007375,0.048916667,0.591666667,0.007208333,32.79166667,69.16666667,42.125,19.33333333,0.010416667,0.030208333,0.654166667,0.006666667,38.66666667,65.75,39.79166667,18.875,0.008333333,0.038791667,0.520833333,0.005958333,36.58333333,65.20833333,38.95833333,20.54166667,0.008958333,0.043333333,0.458333333,0.006,36.04166667,67.91666667,39.25,21.125,0.007541667,0.044125,0.683333333,0.006041667,36.08333333,69.95833333,39.54166667,19.20833333,0.00675,0.043833333,0.666666667,0.00575,36.54166667,65.91666667,162,190,6,46,36,47,477500,556,858.8129496
2014-01-15,55.95833333,29.375,0.009041667,0.043625,0.7625,0.007958333,50.08333333,87.375,49.95833333,25.41666667,0.009041667,0.04225,0.491666667,0.005708333,45.41666667,79.20833333,53.29166667,22.91666667,0.011208333,0.042791667,0.729166667,0.008333333,47.95833333,73.875,53.875,28.08333333,0.00775,0.043458333,0.529166667,0.006208333,48.45833333,84.79166667,56.70833333,29.25,0.00625,0.042041667,0.533333333,0.005833333,50.29166667,87.29166667,64.91666667,36.95833333,0.009291667,0.037875,0.833333333,0.0055,55.33333333,104.75,55.54166667,30.125,0.009666667,0.040291667,0.9,0.008291667,49.58333333,89.25,55.83333333,30.04166667,0.012083333,0.032041667,0.741666667,0.00725,49.95833333,89.41666667,50.375,29.04166667,0.010333333,0.051666667,0.8125,0.007916667,45.75,87,60.04166667,26.625,0.011833333,0.03975,0.55,0.008083333,51.66666667,81.58333333,59,32.79166667,0.01475,0.040625,0.783333333,0.009666667,51.375,95.66666667,56.91666667,27.25,0.007541667,0.0435,0.816666667,0.009458333,49.79166667,83,49.875,26.29166667,0.010125,0.04475,0.654166667,0.007708333,44.91666667,81.20833333,48.20833333,21.20833333,0.008708333,0.046416667,0.816666667,0.00775,44.20833333,68.5,56.29166667,26.41666667,0.009416667,0.033208333,0.766666667,0.007375,50.04166667,81.125,61.75,33.95833333,0.007166667,0.051375,0.879166667,0.008208333,53.41666667,98.08333333,63.58333333,32.95833333,0.007166667,0.044416667,1,0.011166667,54,96.125,59.79166667,28.33333333,0.007833333,0.04975,0.920833333,0.009416667,51.79166667,85.5,52.66666667,28.5,0.006833333,0.047291667,0.833333333,0.008333333,47.91666667,85.625,56.25,33.625,0.01,0.041125,0.708333333,0.009791667,49.91666667,97.25,50.625,30.5,0.006416667,0.055041667,0.741666667,0.008666667,46.04166667,89.95833333,60.29166667,31.16666667,0.008958333,0.03425,0.883333333,0.009041667,52.58333333,92.04166667,56.41666667,27.33333333,0.007083333,0.042791667,0.6375,0.007625,50.25,83.16666667,56.25,34.16666667,0.008125,0.048166667,0.595833333,0.008166667,50.29166667,98.45833333,55.66666667,31.125,0.00875,0.046125,0.833333333,0.006833333,49.41666667,91.45833333,56.25,29.79166667,0.008625,0.046583333,0.85,0.007666667,50.125,88.625,340,249,7,58,47,58,372800,413,902.6634383
2014-01-16,93.25,51.66666667,0.003208333,0.058333333,1.0875,0.01075,69.83333333,127.5833333,82.70833333,43.125,0.003041667,0.06325,0.8625,0.008375,64.08333333,117,100.125,49.58333333,0.004791667,0.061541667,1.2875,0.012291667,73.125,120.875,90.875,49.66666667,0.002458333,0.061375,0.95,0.008166667,68.66666667,126.5,85.875,47.375,0.001291667,0.062791667,0.979166667,0.007208333,66.08333333,127.25,91.25,48.04166667,0.003916667,0.045166667,0.983333333,0.006,68.79166667,129.5416667,87.33333333,53.58333333,0.003,0.059666667,1.345833333,0.010333333,66.83333333,132.5,85.25,50.04166667,0.00275,0.048333333,1.0625,0.00825,65.79166667,127.375,80.95833333,44.125,0.003125,0.070541667,1.204166667,0.009791667,63.625,116.5416667,84.33333333,45.20833333,0.003833333,0.053083333,0.7375,0.009083333,65.375,120.875,82.625,48.625,0.003166667,0.062291667,1.066666667,0.010416667,64.29166667,124.7916667,79.875,42.875,0.002958333,0.0605,1.020833333,0.011625,63.20833333,117.5,101.25,57.33333333,0.004208333,0.064333333,0.966666667,0.01275,73.04166667,127.7083333,96.125,44.70833333,0.003208333,0.063125,1.075,0.012125,70.95833333,115.6666667,108.625,53.41666667,0.005,0.041708333,1.170833333,0.0125,77.54166667,124.5416667,113.0833333,65.75,0.002583333,0.067208333,1.233333333,0.01275,79.83333333,144.9583333,107.9583333,55.125,0.004458333,0.057375,1.291666667,0.016291667,77.20833333,131.2083333,105.7083333,55.04166667,0.00375,0.064208333,1.266666667,0.013833333,76.20833333,127.5833333,92.875,52.54166667,0.004541667,0.054708333,1.05,0.011041667,69.41666667,126.125,109.875,70.25,0.004625,0.055875,1.304166667,0.012333333,78.08333333,144.6666667,84.5,57.54166667,0.002375,0.064333333,0.895833333,0.011958333,64.66666667,133.3333333,108.8333333,60.70833333,0.004083333,0.041708333,1.25,0.013208333,77.79166667,131.7916667,98.70833333,51.95833333,0.003333333,0.056,1.075,0.010375,72.58333333,126.2916667,87.95833333,52.95833333,0.002375,0.060791667,0.845833333,0.009333333,67.25,136.5833333,80.91666667,48.04166667,0.00325,0.060958333,1.2375,0.0095,63.70833333,128,84.45833333,45.04166667,0.002291667,0.057458333,1.0625,0.007916667,65.45833333,123.3333333,88,466,14,31,24,33,272400,226,1205.309735
2014-01-17,119.9583333,66,0.005375,0.058666667,1.3,0.009333333,83.25,146.8333333,100.5,51.875,0.006125,0.05875,0.995833333,0.008458333,73.5,131.6666667,119.375,62.66666667,0.006708333,0.060666667,1.5125,0.009583333,82.95833333,136.3333333,107,60.04166667,0.003958333,0.061333333,1.1125,0.007083333,76.75,144.5833333,103.5833333,54.125,0.002916667,0.057541667,1,0.006125,75.04166667,136.4583333,123.6666667,60.08333333,0.006083333,0.045375,1.233333333,0.006083333,85.125,141.5833333,114.9583333,71.25,0.006166667,0.056458333,1.4875,0.010125,80.625,148.25,122.3333333,74,0.003958333,0.055916667,1.408333333,0.008375,84.375,153.9166667,117.7083333,71.20833333,0.006083333,0.073041667,1.570833333,0.009916667,82.04166667,147.1666667,136.0833333,65.33333333,0.0085,0.055791667,0.920833333,0.009666667,91.25,142.6666667,132.5833333,77.08333333,0.0095,0.0625,1.508333333,0.010958333,89.54166667,153.9583333,126.25,60.25,0.004875,0.061791667,1.2625,0.011291667,86.33333333,142.9166667,115.1666667,64.5,0.006958333,0.058083333,1.120833333,0.0095,80.5,145.75,117.4583333,54.41666667,0.004708333,0.063416667,1.175,0.009375,81.79166667,131.9583333,138.2916667,67.95833333,0.005,0.04475,1.475,0.008291667,92.45833333,150,133.5416667,80.29166667,0.004083333,0.067166667,1.495833333,0.009666667,89.5,150.625,133.625,58.875,0.005333333,0.064791667,1.529166667,0.011916667,89.95833333,130.5416667,133.9166667,70.66666667,0.0055,0.064166667,1.520833333,0.011458333,90.20833333,145,121.3333333,66,0.004791667,0.060541667,1.3625,0.011291667,83.95833333,145.625,131.2083333,84,0.006208333,0.053625,1.3375,0.00975,88.79166667,154.2083333,109.375,73.125,0.003541667,0.068833333,1.266666667,0.011166667,77.375,153.5416667,137.4166667,74.58333333,0.006,0.041541667,1.541666667,0.011,91.875,152.625,110.9583333,59.95833333,0.003708333,0.05725,1.233333333,0.007416667,78.75,145.25,111.2083333,68.95833333,0.004041667,0.058166667,0.954166667,0.008666667,78.95833333,153.7083333,96.29166667,58.625,0.004,0.0595,1.275,0.007583333,71.25,142.125,107.0833333,59.04166667,0.003708333,0.0555,1.175,0.0085,76.83333333,144.4166667,57,228,14,32,19,22,187900,249,754.6184739
2014-01-18,57.04166667,26.08333333,0.018416667,0.025875,0.5625,0.007541667,51.125,80.58333333,51.20833333,22.04166667,0.017708333,0.02125,0.395833333,0.006625,46.58333333,72,58.33333333,23.83333333,0.019875,0.026333333,0.65,0.0075,51.625,75.66666667,58.875,28.91666667,0.014875,0.030041667,0.4375,0.00625,52.04166667,86.91666667,58.5,25.20833333,0.014791667,0.024916667,0.279166667,0.005,51.91666667,78.625,68.54166667,22.375,0.020416667,0.021958333,0.579166667,0.0055,57.33333333,72.58333333,54.75,27.125,0.020041667,0.020458333,0.6625,0.007583333,49.25,83.125,56,29.45833333,0.016541667,0.024083333,0.6125,0.007208333,49.66666667,88.16666667,54,26.95833333,0.025875,0.028125,0.529166667,0.00725,48.75,82.625,54.83333333,21.75,0.023,0.024416667,0.35,0.007666667,48.5,70.91666667,54.20833333,26.33333333,0.032083333,0.018541667,0.529166667,0.007791667,48.58333333,81.41666667,52.54166667,26,0.013083333,0.029375,0.604166667,0.009083333,46.875,80.41666667,60.16666667,27.66666667,0.016458333,0.031541667,0.675,0.008083333,52.45833333,84.375,57.54166667,25.41666667,0.016375,0.028458333,0.741666667,0.007083333,50.95833333,79.16666667,61.04166667,26.875,0.016,0.020666667,0.641666667,0.006333333,53.25,82.41666667,58.95833333,30.45833333,0.011458333,0.030833333,0.629166667,0.007041667,52.375,90.5,57.75,21.33333333,0.016833333,0.026833333,0.641666667,0.009666667,51.125,70.16666667,57.33333333,24.91666667,0.016375,0.0275,0.6375,0.008416667,51,77.83333333,54.58333333,24.625,0.01675,0.024625,0.670833333,0.007708333,49.625,77.54166667,56.58333333,26.66666667,0.0175,0.024833333,0.658333333,0.008916667,50.66666667,81.83333333,51.25,27.08333333,0.0165,0.029208333,0.5,0.008125,46.625,83.04166667,59.54166667,28.41666667,0.020208333,0.018666667,0.641666667,0.00775,52.125,85.70833333,61.16666667,26.70833333,0.015125,0.027208333,0.55,0.006791667,53.45833333,81.375,59.29166667,30.29166667,0.02225,0.027125,0.4375,0.007333333,52.16666667,90.29166667,53.625,25.79166667,0.020208333,0.027791667,0.491666667,0.006166667,48.625,79.83333333,56.29166667,26,0.018458333,0.030875,0.708333333,0.007833333,49.625,80.54166667,125,134,26,33,28,40,100000,172,581.3953488
2014-01-19,48.29166667,24.41666667,0.010458333,0.034916667,0.604166667,0.007875,44.75,76.875,44.16666667,22.125,0.010291667,0.032875,0.433333333,0.007,40.875,72.20833333,50.41666667,21.5,0.010708333,0.037416667,0.708333333,0.008375,46.04166667,70.91666667,50.125,25.08333333,0.008791667,0.03625,0.454166667,0.006541667,45.95833333,78.25,53.45833333,24.33333333,0.006,0.034708333,0.379166667,0.00525,48.45833333,76.83333333,54.58333333,26.58333333,0.010625,0.031916667,0.6625,0.00575,49.125,81.45833333,48.04166667,25.91666667,0.010458333,0.033583333,0.779166667,0.007666667,44.33333333,80.04166667,48.33333333,26.16666667,0.009875,0.03125,0.6375,0.00725,44.41666667,80.75,45.70833333,25,0.011958333,0.044125,0.645833333,0.007375,41.91666667,78.16666667,47.20833333,20.125,0.011916667,0.034958333,0.404166667,0.007166667,43.54166667,67.54166667,47.58333333,24.875,0.0145,0.036875,0.666666667,0.008333333,43.91666667,77.95833333,44.79166667,22.95833333,0.008583333,0.036791667,0.6,0.009083333,41.25,73.83333333,47.83333333,25.83333333,0.0105,0.039,0.6625,0.008208333,43.66666667,80,44.625,19.16666667,0.009083333,0.039125,0.7,0.007833333,41.29166667,65.58333333,49.625,24,0.010708333,0.025375,0.658333333,0.007458333,45.66666667,76.25,48.83333333,27.58333333,0.008875,0.036875,0.625,0.008083333,44.75,83.66666667,49.66666667,22.875,0.011833333,0.033541667,0.695833333,0.010833333,45.41666667,73.79166667,47.41666667,23.70833333,0.011416667,0.034625,0.670833333,0.009875,43.79166667,75.45833333,42.54166667,23.04166667,0.010708333,0.032541667,0.670833333,0.007916667,39.41666667,74.04166667,46.54166667,25.79166667,0.01375,0.029208333,0.491666667,0.009708333,43.04166667,79.79166667,43.08333333,25.41666667,0.009791667,0.038208333,0.508333333,0.0085,39.875,78.95833333,49.16666667,25.95833333,0.011708333,0.025708333,0.695833333,0.009125,45.16666667,80.08333333,47.41666667,23.58333333,0.010208333,0.032833333,0.575,0.007708333,43.83333333,75.16666667,50.83333333,28.125,0.0105,0.037958333,0.479166667,0.007583333,46.875,84.70833333,50.5,26.08333333,0.010625,0.03725,0.6375,0.006791667,45.79166667,80.58333333,51.91666667,25.5,0.009458333,0.039666667,0.708333333,0.007208333,47.125,79.25,30,185,24,7,11,3,-1,-1,-1
2014-01-20,62.875,34,0.007125,0.037916667,0.6875,0.0065,52.45833333,98.375,59,27,0.006416667,0.037,0.5625,0.006,49.54166667,82.91666667,66.29166667,33.20833333,0.00675,0.040208333,0.625,0.006708333,54.45833333,96.45833333,64.20833333,33.875,0.005083333,0.039,0.541666667,0.005458333,53.5,97.75,62.375,31,0.004041667,0.037958333,0.4875,0.004458333,52.33333333,91.29166667,65.70833333,32.83333333,0.008208333,0.032666667,0.733333333,0.003875,54.79166667,95.83333333,63.16666667,36.20833333,0.006625,0.036541667,0.895833333,0.005958333,52.66666667,103.0833333,61.33333333,36.75,0.007,0.034083333,0.65,0.005875,51.66666667,104.3333333,59.625,33.625,0.007875,0.048541667,0.7625,0.005291667,50.54166667,97.29166667,63.125,34.875,0.008541667,0.036625,0.429166667,0.006458333,53.41666667,100.4166667,59.41666667,34.33333333,0.011,0.040708333,0.695833333,0.007791667,50.16666667,99.16666667,61.16666667,34.58333333,0.007208333,0.039458333,0.620833333,0.008,51.75,99.875,66.91666667,33.91666667,0.007583333,0.04475,0.791666667,0.007166667,53.83333333,97.79166667,63.25,29.45833333,0.00625,0.042875,0.891666667,0.0055,51.95833333,88.58333333,70.125,33.45833333,0.007333333,0.025791667,0.804166667,0.006708333,56.875,97.29166667,66.66666667,41.04166667,0.003833333,0.040875,0.745833333,0.006583333,54.79166667,111.5416667,65.125,33.41666667,0.006458333,0.040125,0.7875,0.010041667,53.41666667,96.70833333,64.75,33.95833333,0.00725,0.039458333,0.8,0.00875,53.20833333,98,59.75,34.70833333,0.008166667,0.033583333,0.691666667,0.006958333,49.41666667,99.70833333,66.54166667,37.04166667,0.007333333,0.034458333,0.775,0.004791667,54.5,104.125,55.875,39,0.005458333,0.044458333,0.658333333,0.008208333,47.66666667,108.25,70.04166667,35.45833333,0.007583333,0.026666667,0.85,0.008041667,57,100.6666667,63.875,32.79166667,0.007083333,0.035208333,0.6875,0.00675,53.66666667,95.25,64.70833333,38.08333333,0.006791667,0.037583333,0.55,0.006333333,54.04166667,107.25,50.58333333,28.91666667,0.008375,0.040625,0.629166667,0.004625,44.83333333,86.95833333,58.58333333,30.66666667,0.007541667,0.039708333,0.7375,0.006166667,50.25,90.75,36,42,18,21,17,18,135100,204,662.254902
